Date,Open,High,Low,Close,Adj Close,Volume
2016-03-23,41.406429,41.406429,41.207836,41.207836,41.207836,200
2016-03-24,40.582272,40.582272,40.582272,40.582272,40.582272,100
2016-03-28,40.582272,40.582272,40.582272,40.582272,40.582272,0
2016-03-29,40.582272,40.582272,40.582272,40.582272,40.582272,0
2016-03-30,41.187977,41.704315,41.178047,41.704315,41.704315,3700
2016-03-31,41.704315,41.704315,41.426289,41.426289,41.426289,600
2016-04-01,40.800724,40.800724,40.800724,40.800724,40.800724,100
2016-04-04,40.800724,40.800724,40.800724,40.800724,40.800724,0
2016-04-05,40.214878,41.734104,40.214878,40.800724,40.800724,1700
2016-04-06,41.058891,41.704315,40.770935,41.505726,41.505726,700
2016-04-07,41.793682,41.833401,41.267414,41.267414,41.267414,5900
2016-04-08,41.317062,44.037773,41.030098,43.710094,43.710094,3627800
2016-04-11,43.332771,43.372490,40.681568,41.168118,41.168118,4123900
2016-04-12,40.959595,41.366711,39.946777,41.356781,41.356781,3638800
2016-04-13,41.039032,42.379528,41.039032,41.505726,41.505726,4455900
2016-04-14,41.694386,42.558262,41.614948,41.932697,41.932697,2543900
2016-04-15,41.525585,41.753963,40.900021,41.704315,41.704315,2360700
2016-04-18,41.098610,42.240513,41.098610,42.121361,42.121361,2559700
2016-04-19,42.250443,43.054741,41.952557,42.697277,42.697277,1656200
2016-04-20,42.558262,43.263264,42.449036,42.458965,42.458965,2283300
2016-04-21,46.023693,46.202423,43.680305,45.408058,45.408058,3294100
2016-04-22,45.159817,45.854889,43.779602,44.742775,44.742775,2415800
2016-04-25,44.573971,44.583900,43.799461,43.948406,43.948406,2122400
2016-04-26,43.898758,44.573971,43.541294,43.640587,43.640587,2196500
2016-04-27,43.878899,43.898758,41.456078,41.863190,41.863190,1289900
2016-04-28,41.813541,42.786644,41.545444,41.595089,41.595089,1456000
2016-04-29,41.416359,41.595089,40.185089,40.512764,40.512764,1978000
2016-05-02,40.284382,40.532623,39.599243,39.986496,39.986496,1464100
2016-05-03,39.142479,40.185089,39.142479,39.837551,39.837551,1550100
2016-05-04,38.576492,38.626141,36.779236,37.126770,37.126770,4548200
2016-05-05,37.136700,37.901279,36.818954,37.226067,37.226067,1129500
2016-05-06,36.739517,37.087051,36.014656,36.123882,36.123882,1356400
2016-05-09,36.054375,36.461487,35.711803,36.054375,36.054375,1717600
2016-05-10,36.332405,37.017544,36.143742,36.292686,36.292686,1291800
2016-05-11,35.746555,35.864719,34.559971,34.981979,34.981979,1955100
2016-05-12,35.319584,35.408951,34.564934,34.942261,34.942261,1646000
2016-05-13,34.723808,34.981979,34.237259,34.465637,34.465637,1921600
2016-05-16,34.336555,34.659267,34.207470,34.296837,34.296837,1708000
2016-05-17,34.207470,34.495426,33.854969,34.227329,34.227329,1908900
2016-05-18,34.088314,34.157822,33.462749,33.979088,33.979088,987900
2016-05-19,33.542187,34.753597,33.542187,34.604652,34.604652,1064800
2016-05-20,34.644371,35.399021,34.485497,35.329514,35.329514,1060300
2016-05-23,35.279865,35.746555,34.505356,34.584793,34.584793,688600
2016-05-24,34.763527,35.835922,34.743668,35.329514,35.329514,1151200
2016-05-25,35.657192,35.746555,35.101131,35.230217,35.230217,1332300
2016-05-26,35.260006,35.260006,34.664230,34.674160,34.674160,881200
2016-05-27,34.723808,34.962120,34.594723,34.813175,34.813175,1015600
2016-05-31,34.991909,35.150780,34.406059,34.723808,34.723808,6356100
2016-06-01,34.723808,34.723808,32.396309,33.482609,33.482609,3102800
2016-06-02,33.432961,34.078384,33.423031,33.979088,33.979088,2805100
2016-06-03,33.542187,34.078384,33.542187,33.919510,33.919510,974700
2016-06-06,33.929440,34.326626,33.879791,34.157822,34.157822,1970300
2016-06-07,34.555004,35.031628,33.969158,34.952190,34.952190,1451300
2016-06-08,35.418880,36.292686,35.031628,36.183460,36.183460,1296200
2016-06-09,35.974937,36.059338,35.587685,35.885571,35.885571,1233600
2016-06-10,35.498318,36.153671,35.448669,35.538036,35.538036,621200
2016-06-13,35.619999,35.740002,34.619999,34.680000,34.680000,1254300
2016-06-14,34.689999,34.750000,34.000000,34.400002,34.400002,1085900
2016-06-15,34.450001,35.470001,34.450001,34.770000,34.770000,1062800
2016-06-16,34.220001,34.270000,33.160000,33.480000,33.480000,1215400
2016-06-17,33.720001,34.250000,33.599998,34.139999,34.139999,1302200
2016-06-20,34.709999,35.169998,34.650002,34.770000,34.770000,845900
2016-06-21,34.910000,35.480000,34.750000,34.919998,34.919998,585500
2016-06-22,34.950001,35.009998,34.259998,34.320000,34.320000,635400
2016-06-23,34.549999,34.775002,34.400002,34.669998,34.669998,1260800
2016-06-24,32.849998,33.912998,32.849998,33.500000,33.500000,1992600
2016-06-27,32.959999,33.075001,31.309999,31.900000,31.900000,1415800
2016-06-28,32.250000,33.970001,32.115002,33.900002,33.900002,1570600
2016-06-29,34.595001,36.110001,34.580002,35.910000,35.910000,1750600
2016-06-30,35.910000,36.419998,35.220001,36.400002,36.400002,853300
2016-07-01,36.264999,36.980000,36.261002,36.840000,36.840000,922500
2016-07-05,36.500000,36.619999,35.119999,35.509998,35.509998,613200
2016-07-06,35.345001,36.270000,35.259998,36.259998,36.259998,558500
2016-07-07,36.200001,36.880001,36.139999,36.880001,36.880001,591900
2016-07-08,36.820000,37.099998,36.373001,36.779999,36.779999,700300
2016-07-11,36.869999,36.955002,36.389999,36.570000,36.570000,547200
2016-07-12,36.619999,38.070000,36.619999,37.869999,37.869999,1145500
2016-07-13,37.610001,38.000000,36.932999,37.220001,37.220001,956800
2016-07-14,37.380001,37.660000,36.860001,37.020000,37.020000,862300
2016-07-15,37.130001,37.395000,36.980000,37.230000,37.230000,872200
2016-07-18,37.220001,37.500000,37.145000,37.200001,37.200001,472400
2016-07-19,36.910000,37.318001,36.810001,36.950001,36.950001,752100
2016-07-20,37.169998,37.270000,36.700001,36.790001,36.790001,1092500
2016-07-21,36.540001,37.439999,36.540001,37.270000,37.270000,617200
2016-07-22,37.020000,37.669998,36.799999,37.480000,37.480000,564200
2016-07-25,37.400002,38.779999,36.919998,38.779999,38.779999,1865500
2016-07-26,38.430000,39.419998,36.509998,37.500000,37.500000,3664300
2016-07-27,37.500000,37.520000,35.430000,35.930000,35.930000,1135600
2016-07-28,35.730000,36.049999,35.180000,35.750000,35.750000,577500
2016-07-29,35.389999,35.889999,35.139999,35.700001,35.700001,1040800
2016-08-01,35.660000,36.130001,35.360001,35.500000,35.500000,614400
2016-08-02,35.360001,35.410000,34.139999,34.389999,34.389999,882700
2016-08-03,33.700001,35.450001,33.660000,35.270000,35.270000,795700
2016-08-04,35.099998,35.639999,34.980000,35.139999,35.139999,629500
2016-08-05,35.299999,36.395000,35.299999,36.169998,36.169998,646300
2016-08-08,36.220001,36.873001,35.689999,35.930000,35.930000,513500
2016-08-09,35.750000,36.259998,35.470001,35.570000,35.570000,568600
2016-08-10,35.889999,36.389999,35.380001,35.430000,35.430000,491100
2016-08-11,35.709999,37.380001,35.709999,37.020000,37.020000,925000
2016-08-12,36.950001,37.500000,36.730999,37.099998,37.099998,900000
2016-08-15,37.200001,38.470001,37.139999,38.040001,38.040001,681300
2016-08-16,38.330002,38.779999,38.150002,38.650002,38.650002,1134100
2016-08-17,38.500000,38.610001,37.720001,37.919998,37.919998,688500
2016-08-18,37.750000,38.250000,37.730000,37.950001,37.950001,468400
2016-08-19,38.119999,39.080002,37.970001,38.759998,38.759998,736500
2016-08-22,38.689999,42.944000,38.369999,38.799999,38.799999,745400
2016-08-23,38.799999,39.450001,38.759998,39.279999,39.279999,793500
2016-08-24,39.150002,39.500000,38.660000,38.880001,38.880001,790400
2016-08-25,38.900002,39.139999,38.029999,38.259998,38.259998,653000
2016-08-26,38.410000,38.529999,37.759998,38.000000,38.000000,585000
2016-08-29,38.020000,38.460999,37.700001,37.900002,37.900002,520600
2016-08-30,37.740002,37.820000,37.139999,37.360001,37.360001,633200
2016-08-31,36.849998,36.950001,35.560001,35.650002,35.650002,1211700
2016-09-01,35.540001,35.810001,35.230000,35.700001,35.700001,639900
