Date,Open,High,Low,Close,Adj Close,Volume
1981-12-31,13.937500,14.000000,13.875000,13.968750,2.043602,449200
1982-01-04,13.750000,13.968750,13.500000,13.687500,2.002457,630400
1982-01-05,13.250000,13.468750,13.000000,13.000000,1.901876,1076800
1982-01-06,12.875000,12.968750,12.750000,12.875000,1.883589,1560400
1982-01-07,12.718750,12.937500,12.500000,12.625000,1.847016,1303600
1982-01-08,12.812500,12.906250,12.687500,12.781250,1.869874,991200
1982-01-11,12.593750,12.937500,12.250000,12.312500,1.801296,1479600
1982-01-12,12.500000,12.687500,12.281250,12.656250,1.851586,1089600
1982-01-13,12.656250,13.062500,12.218750,12.375000,1.810439,1231200
1982-01-14,12.531250,12.656250,12.375000,12.656250,1.851586,1068400
1982-01-15,12.687500,12.750000,12.593750,12.687500,1.856158,724400
1982-01-18,12.593750,12.781250,12.406250,12.781250,1.869874,897600
1982-01-19,12.593750,12.781250,12.406250,12.406250,1.815013,722000
1982-01-20,12.218750,12.437500,11.968750,12.187500,1.783009,1852800
1982-01-21,12.125000,12.312500,11.937500,12.062500,1.764722,1187200
1982-01-22,12.000000,12.156250,11.812500,11.812500,1.728147,868000
1982-01-25,12.093750,12.468750,11.687500,12.468750,1.824156,1900800
1982-01-26,12.375000,12.531250,12.187500,12.187500,1.783009,1143200
1982-01-27,12.468750,12.687500,12.250000,12.531250,1.833299,1310800
1982-01-28,12.875000,13.093750,12.625000,13.062500,1.911021,1169200
1982-01-29,13.437500,13.593750,13.281250,13.500000,1.975025,2861600
1982-02-01,12.937500,13.218750,12.656250,12.718750,1.860731,1345200
1982-02-02,12.781250,12.906250,12.625000,12.750000,1.865302,1434400
1982-02-03,12.500000,12.875000,12.125000,12.218750,1.787581,1294800
1982-02-04,12.312500,12.500000,12.125000,12.500000,1.828727,1818000
1982-02-05,12.656250,12.875000,12.406250,12.625000,1.847016,1472000
1982-02-08,12.218750,12.437500,12.000000,12.031250,1.760150,1396400
1982-02-09,12.093750,12.312500,11.875000,12.156250,1.778437,1279200
1982-02-10,12.375000,12.562500,12.156250,12.250000,1.792153,1146000
1982-02-11,12.093750,12.312500,11.875000,11.937500,1.746436,1359200
1982-02-12,12.031250,12.125000,11.906250,12.000000,1.755578,1182800
1982-02-16,12.093750,12.437500,11.750000,12.437500,1.819584,1678400
1982-02-17,12.343750,12.437500,12.218750,12.250000,1.792153,1125200
1982-02-18,12.312500,12.437500,12.187500,12.343750,1.805868,765200
1982-02-19,12.281250,12.406250,12.125000,12.218750,1.787581,774800
1982-02-22,12.031250,12.406250,11.656250,11.687500,1.709860,1422000
1982-02-23,11.687500,11.906250,11.437500,11.750000,1.719004,1600800
1982-02-24,12.062500,12.343750,11.781250,12.281250,1.796726,1030000
1982-02-25,12.093750,12.281250,11.875000,12.093750,1.769294,789200
1982-02-26,12.031250,12.125000,11.906250,11.968750,1.751007,640000
1982-03-01,11.812500,12.031250,11.562500,11.750000,1.719004,977600
1982-03-02,11.437500,11.843750,11.031250,11.062500,1.618424,1373200
1982-03-03,10.687500,10.812500,10.562500,10.750000,1.572705,2811200
1982-03-04,10.687500,10.937500,10.437500,10.750000,1.572705,4486800
1982-03-05,10.687500,10.843750,10.531250,10.781250,1.577277,2571200
1982-03-08,10.500000,10.968750,10.000000,10.062500,1.472126,2307600
1982-03-09,10.562500,11.000000,10.093750,10.593750,1.557587,2858800
1982-03-10,10.812500,11.125000,10.500000,10.875000,1.598938,1601600
1982-03-11,10.812500,10.968750,10.625000,10.812500,1.589750,1247200
1982-03-12,10.718750,10.843750,10.593750,10.656250,1.566776,1305600
1982-03-15,10.843750,11.031250,10.625000,11.000000,1.617317,1224400
1982-03-16,10.968750,11.125000,10.812500,10.843750,1.594343,1113200
1982-03-17,10.812500,10.968750,10.625000,10.656250,1.566776,759600
1982-03-18,10.812500,10.968750,10.656250,10.875000,1.598938,1245200
1982-03-19,10.875000,10.937500,10.656250,10.718750,1.575964,1400800
1982-03-22,10.937500,11.062500,10.781250,11.062500,1.626505,1125600
1982-03-23,11.000000,11.125000,10.843750,11.062500,1.626505,1092800
1982-03-24,11.125000,11.250000,10.968750,11.125000,1.635695,1596800
1982-03-25,11.125000,11.312500,10.937500,11.000000,1.617317,1070400
1982-03-26,10.750000,10.968750,10.531250,10.625000,1.562180,1150400
1982-03-29,10.625000,10.750000,10.468750,10.750000,1.580560,644800
1982-03-30,10.656250,10.718750,10.562500,10.656250,1.566776,793200
1982-03-31,10.687500,10.781250,10.593750,10.656250,1.566776,1119200
1982-04-01,10.812500,11.062500,10.562500,11.062500,1.626505,1167600
1982-04-02,11.312500,11.531250,11.093750,11.437500,1.681642,1537200
1982-04-05,11.250000,11.437500,11.062500,11.187500,1.644884,699600
1982-04-06,11.312500,11.437500,11.187500,11.406250,1.677045,776000
1982-04-07,11.531250,11.625000,11.406250,11.531250,1.695425,1457600
1982-04-08,11.718750,11.875000,11.531250,11.687500,1.718399,1549600
1982-04-12,11.625000,11.718750,11.500000,11.531250,1.695425,884800
1982-04-13,11.531250,11.656250,11.406250,11.437500,1.681642,804400
1982-04-14,11.343750,11.437500,11.250000,11.406250,1.677045,692800
1982-04-15,11.312500,11.375000,11.218750,11.312500,1.663263,452800
1982-04-16,11.312500,11.562500,11.281250,11.375000,1.672452,768800
1982-04-19,11.312500,11.406250,11.187500,11.218750,1.649479,713600
1982-04-20,10.968750,11.187500,10.750000,10.843750,1.594343,1103600
1982-04-21,10.531250,10.718750,10.343750,10.562500,1.552991,2250800
1982-04-22,10.968750,11.218750,10.687500,11.218750,1.649479,2845600
1982-04-23,11.625000,11.812500,11.437500,11.750000,1.727588,2343200
1982-04-26,11.968750,12.218750,11.687500,12.000000,1.764346,2468000
1982-04-27,11.781250,12.000000,11.531250,11.625000,1.709209,1718400
1982-04-28,11.593750,11.750000,11.437500,11.656250,1.713804,1735600
1982-04-29,11.625000,11.750000,11.500000,11.531250,1.695425,1164800
1982-04-30,11.593750,11.687500,11.500000,11.500000,1.690831,911200
1982-05-03,11.562500,11.687500,11.437500,11.656250,1.713804,1023200
1982-05-04,11.843750,11.968750,11.687500,11.937500,1.755156,1966800
1982-05-05,11.875000,12.031250,11.687500,11.843750,1.741372,1378800
1982-05-06,11.968750,12.062500,11.875000,12.000000,1.764346,1312000
1982-05-07,12.250000,12.375000,12.093750,12.250000,1.801104,1761600
1982-05-10,12.093750,12.250000,11.906250,12.031250,1.768940,1481200
1982-05-11,12.125000,12.343750,11.875000,12.218750,1.796508,2420400
1982-05-12,12.250000,12.437500,12.031250,12.031250,1.768940,1472800
1982-05-13,12.218750,12.312500,12.093750,12.187500,1.791913,1064000
1982-05-14,12.125000,12.187500,12.062500,12.187500,1.791913,777600
1982-05-17,12.031250,12.125000,11.906250,11.937500,1.755156,871600
1982-05-18,11.812500,11.906250,11.718750,11.812500,1.736777,784800
1982-05-19,11.656250,11.875000,11.437500,11.500000,1.690831,622800
1982-05-20,11.468750,11.625000,11.312500,11.625000,1.709209,1421200
1982-05-21,11.718750,11.781250,11.625000,11.718750,1.722993,993600
1982-05-24,11.625000,11.750000,11.500000,11.750000,1.727588,747600
1982-05-25,11.750000,11.906250,11.562500,11.562500,1.700020,988800
1982-05-26,11.312500,11.406250,11.218750,11.250000,1.654074,2038800
1982-05-27,11.218750,11.312500,11.125000,11.218750,1.649479,1097600
1982-05-28,11.093750,11.281250,10.875000,10.937500,1.608128,880000
1982-06-01,11.093750,11.187500,11.000000,11.187500,1.644884,1130400
1982-06-02,10.937500,11.187500,10.687500,10.781250,1.585154,1629200
1982-06-03,10.531250,10.781250,10.250000,10.531250,1.548397,2386800
1982-06-04,10.281250,10.500000,10.062500,10.250000,1.507044,1426800
1982-06-07,10.125000,10.281250,9.937500,10.218750,1.502451,2116000
1982-06-08,10.031250,10.250000,9.812500,9.875000,1.460485,3626000
1982-06-09,9.593750,9.750000,9.406250,9.593750,1.418888,2973600
1982-06-10,9.781250,9.875000,9.656250,9.875000,1.460485,2408400
1982-06-11,10.125000,10.281250,9.968750,10.250000,1.515945,2722000
1982-06-14,10.125000,10.218750,10.000000,10.031250,1.483594,1371600
1982-06-15,9.906250,10.000000,9.812500,9.937500,1.469728,1032000
1982-06-16,9.906250,10.093750,9.687500,9.718750,1.437376,1276000
1982-06-17,9.625000,9.750000,9.500000,9.531250,1.409645,1393200
1982-06-18,9.562500,9.625000,9.468750,9.593750,1.418888,1168000
1982-06-21,9.718750,9.875000,9.531250,9.625000,1.423509,1160800
1982-06-22,9.781250,10.000000,9.562500,9.968750,1.474350,1119200
1982-06-23,10.125000,10.343750,9.906250,10.343750,1.529810,1660400
1982-06-24,10.125000,10.312500,9.906250,9.968750,1.474350,1463200
1982-06-25,9.843750,9.937500,9.718750,9.718750,1.437376,887600
1982-06-28,9.843750,9.937500,9.718750,9.875000,1.460485,1187600
1982-06-29,9.781250,9.937500,9.625000,9.718750,1.437376,905600
1982-06-30,9.687500,9.843750,9.531250,9.562500,1.414266,1291600
1982-07-01,9.406250,9.593750,9.187500,9.218750,1.363426,1618800
1982-07-02,9.062500,9.187500,8.937500,8.937500,1.321831,2031200
1982-07-06,9.093750,9.218750,8.937500,9.218750,1.363426,1334800
1982-07-07,9.250000,9.312500,9.156250,9.187500,1.358804,1024800
1982-07-08,9.093750,9.312500,8.875000,9.281250,1.372670,2107600
1982-07-09,9.562500,9.812500,9.281250,9.687500,1.432754,1682800
1982-07-12,9.250000,9.375000,9.125000,9.375000,1.386536,1211600
1982-07-13,9.250000,9.343750,9.156250,9.187500,1.358804,968800
1982-07-14,9.250000,9.375000,9.125000,9.375000,1.386536,1211600
1982-07-15,9.312500,9.468750,9.156250,9.187500,1.358804,1389600
1982-07-16,9.218750,9.406250,9.031250,9.156250,1.354183,71600
1982-07-19,9.250000,9.437500,9.062500,9.156250,1.354183,928400
1982-07-20,9.125000,9.250000,8.968750,9.250000,1.368049,1279600
1982-07-21,9.312500,9.437500,9.156250,9.187500,1.358804,1284800
1982-07-22,9.375000,9.468750,9.250000,9.437500,1.395780,1768800
1982-07-23,9.750000,9.937500,9.531250,9.875000,1.460485,1998000
1982-07-26,9.937500,10.062500,9.781250,9.812500,1.451241,1618800
1982-07-27,9.718750,9.906250,9.531250,9.593750,1.418888,1047200
1982-07-28,9.437500,9.593750,9.250000,9.343750,1.381914,1122800
1982-07-29,9.312500,9.468750,9.125000,9.250000,1.368049,2087600
1982-07-30,9.062500,9.250000,8.843750,8.937500,1.321831,1843600
1982-08-02,9.187500,9.312500,9.062500,9.312500,1.377292,1775600
1982-08-03,9.218750,9.343750,9.093750,9.156250,1.354183,1417200
1982-08-04,9.093750,9.187500,8.968750,8.968750,1.326454,1465200
1982-08-05,8.875000,9.031250,8.687500,8.968750,1.326454,1702800
1982-08-06,8.906250,9.093750,8.718750,8.781250,1.298722,1114800
1982-08-09,8.843750,9.062500,8.625000,8.968750,1.326454,1387600
1982-08-10,8.937500,9.125000,8.718750,8.750000,1.294101,1289600
1982-08-11,8.718750,8.812500,8.625000,8.781250,1.298722,991600
1982-08-12,8.687500,8.906250,8.437500,8.500000,1.257126,1140000
1982-08-13,8.500000,8.593750,8.406250,8.531250,1.261748,2291200
1982-08-16,8.187500,8.656250,7.687500,7.875000,1.164690,3632400
1982-08-17,8.000000,8.375000,7.593750,8.250000,1.220151,4498800
1982-08-18,8.250000,8.593750,7.875000,8.250000,1.220151,3756800
1982-08-19,7.812500,8.125000,7.500000,8.093750,1.197042,3962400
1982-08-20,8.218750,8.500000,7.937500,8.500000,1.257126,3162800
1982-08-23,8.593750,8.812500,8.375000,8.812500,1.303344,3111600
1982-08-24,9.031250,9.312500,8.750000,9.000000,1.331074,2958800
1982-08-25,9.187500,9.468750,8.906250,9.343750,1.381914,3545600
1982-08-26,9.406250,9.687500,9.125000,9.218750,1.363426,3864000
1982-08-27,9.093750,9.218750,8.968750,9.156250,1.354183,1279600
1982-08-30,9.000000,9.156250,8.843750,9.125000,1.349561,1742400
1982-08-31,9.187500,9.281250,9.093750,9.125000,1.349561,924000
1982-09-01,9.156250,9.343750,8.937500,9.062500,1.340318,2341600
1982-09-02,9.062500,9.218750,8.906250,9.156250,1.354183,1636800
1982-09-03,9.593750,9.750000,9.406250,9.750000,1.441998,4520400
1982-09-07,9.531250,9.687500,9.375000,9.406250,1.399771,1275600
1982-09-08,9.468750,9.593750,9.312500,9.468750,1.409073,1636400
1982-09-09,9.281250,9.437500,9.093750,9.250000,1.376519,2248800
1982-09-10,9.125000,9.312500,8.937500,9.093750,1.353268,1358000
1982-09-13,9.218750,9.437500,8.968750,9.437500,1.404422,1347200
1982-09-14,9.625000,9.781250,9.437500,9.656250,1.436974,2354400
1982-09-15,9.656250,9.781250,9.531250,9.781250,1.455576,1173200
