Date,Open,High,Low,Close,Adj Close,Volume
2013-11-18,49.750000,50.000000,47.490002,48.480000,47.334091,587100
2013-11-19,48.990002,49.000000,45.299999,45.799999,44.717434,1682000
2013-11-20,45.980000,46.000000,43.990002,44.650002,43.594631,1106900
2013-11-21,44.500000,45.150002,43.040001,43.790001,42.754948,730200
2013-11-22,43.900002,44.099998,43.250000,43.990002,42.950230,947600
2013-11-25,44.279999,45.619999,43.700001,44.180000,43.135738,727300
2013-11-26,45.000000,45.000000,43.040001,43.200001,42.178898,873700
2013-11-27,43.549999,43.549999,42.500000,43.240002,42.217945,1153300
2013-11-29,42.750000,43.849998,42.750000,43.240002,42.217945,949900
2013-12-02,43.080002,43.669998,41.520000,43.139999,42.120308,5130700
2013-12-03,42.799999,44.849998,42.700001,42.900002,41.885994,3239300
2013-12-04,42.430000,42.610001,41.650002,41.830002,40.841274,2777700
2013-12-05,42.279999,42.279999,40.630001,41.049999,40.079712,3380500
2013-12-06,40.750000,41.060001,40.639999,40.700001,39.737984,4662300
2013-12-09,40.700001,41.270000,40.240002,41.180000,40.206642,3074000
2013-12-10,41.070000,42.840000,41.040001,42.560001,41.554020,3289400
2013-12-11,42.320000,43.020000,42.000000,42.459999,41.456383,3367300
2013-12-12,42.009998,43.099998,42.000000,42.970001,41.954338,1770500
2013-12-13,42.919998,43.799999,42.919998,43.250000,42.227718,683800
2013-12-16,43.009998,43.990002,42.110001,43.689999,42.657310,1953900
2013-12-17,43.430000,44.000000,43.160000,43.750000,42.715900,1396700
2013-12-18,43.650002,44.500000,43.099998,44.270000,43.223598,1225200
2013-12-19,43.959999,44.500000,43.820000,44.450001,43.399353,593000
2013-12-20,44.299999,44.450001,43.910000,44.259998,43.213840,2878600
2013-12-23,44.169998,44.849998,43.549999,44.650002,43.594631,773600
2013-12-24,44.759998,45.020000,44.250000,44.580002,43.526283,304700
2013-12-26,44.860001,45.009998,44.439999,44.700001,43.643452,513200
2013-12-27,44.770000,44.970001,44.090000,44.639999,43.584854,393300
2013-12-30,44.450001,44.880001,44.000000,44.119999,43.077148,381500
2013-12-31,44.230000,44.500000,43.759998,44.189999,43.145496,874200
2014-01-02,44.080002,44.180000,43.270000,43.650002,42.618252,992900
2014-01-03,43.570000,44.320000,43.169998,43.959999,42.920937,378400
2014-01-06,43.970001,43.980000,43.369999,43.680000,42.647552,597800
2014-01-07,42.160000,43.980000,42.160000,43.869999,42.833054,1371300
2014-01-08,44.020000,44.360001,43.400002,43.880001,42.842823,1407100
2014-01-09,43.889999,44.250000,43.840000,44.130001,43.086922,1093500
2014-01-10,44.169998,46.080002,44.020000,45.730000,44.649094,2008600
2014-01-13,45.700001,47.439999,45.200001,47.040001,45.928135,2278500
2014-01-14,47.160000,47.889999,46.910000,47.799999,46.670158,2338200
2014-01-15,47.970001,49.189999,47.259998,47.500000,46.377258,1733000
2014-01-16,47.279999,47.680000,47.040001,47.400002,46.279625,1178700
2014-01-17,47.520000,48.240002,47.000000,48.000000,46.865444,1572100
2014-01-21,49.380001,49.380001,47.939999,48.169998,47.031422,1570400
2014-01-22,48.110001,49.160000,48.080002,48.509998,47.363380,682200
