Date,Open,High,Low,Close,Adj Close,Volume
2006-01-26,45.000000,48.279999,39.509998,44.000000,44.000000,13218600
2006-01-27,44.880001,44.900002,41.750000,42.200001,42.200001,1150800
2006-01-30,42.200001,45.509998,41.250000,44.799999,44.799999,735800
2006-01-31,45.500000,49.299999,45.380001,47.520000,47.520000,1111200
2006-02-01,48.900002,49.240002,45.250000,46.560001,46.560001,606700
2006-02-02,47.900002,47.910000,44.259998,44.750000,44.750000,401500
2006-02-03,44.849998,46.560001,44.250000,46.549999,46.549999,245300
2006-02-06,47.480000,48.000000,46.000000,47.709999,47.709999,349800
2006-02-07,47.709999,47.750000,45.250000,46.279999,46.279999,267200
2006-02-08,45.849998,46.599998,45.040001,45.740002,45.740002,174400
2006-02-09,45.779999,46.000000,43.080002,44.049999,44.049999,220300
2006-02-10,43.250000,43.259998,41.500000,42.310001,42.310001,375500
2006-02-13,41.750000,42.549999,41.000000,41.480000,41.480000,199100
2006-02-14,41.450001,43.259998,41.189999,43.000000,43.000000,197900
2006-02-15,43.099998,43.299999,42.220001,42.700001,42.700001,98100
2006-02-16,43.750000,44.700001,42.529999,44.450001,44.450001,293000
2006-02-17,44.250000,45.000000,43.849998,43.849998,43.849998,138000
2006-02-21,44.000000,44.060001,42.810001,43.099998,43.099998,68100
2006-02-22,43.000000,44.150002,42.849998,43.869999,43.869999,95900
2006-02-23,45.099998,45.990002,44.750000,45.799999,45.799999,249300
2006-02-24,45.900002,46.750000,45.799999,46.669998,46.669998,138300
2006-02-27,46.950001,46.950001,46.180000,46.529999,46.529999,100800
2006-02-28,46.529999,46.529999,45.599998,45.599998,45.599998,87500
2006-03-01,45.639999,46.200001,44.599998,45.500000,45.500000,190100
2006-03-02,45.500000,46.310001,45.070000,45.750000,45.750000,229000
2006-03-03,45.750000,46.290001,45.130001,45.480000,45.480000,89100
2006-03-06,45.599998,46.099998,45.029999,45.790001,45.790001,168900
2006-03-07,44.500000,45.250000,44.250000,45.000000,45.000000,328300
2006-03-08,44.849998,44.849998,42.200001,42.500000,42.500000,306600
2006-03-09,42.750000,42.900002,41.250000,41.459999,41.459999,161500
2006-03-10,41.400002,42.880001,40.889999,42.110001,42.110001,313900
2006-03-13,42.360001,43.750000,42.360001,43.410000,43.410000,190400
2006-03-14,46.290001,49.150002,45.950001,48.700001,48.700001,1255800
2006-03-15,48.000000,52.750000,47.849998,52.009998,52.009998,1142100
2006-03-16,52.000000,56.750000,51.889999,55.049999,55.049999,1697700
2006-03-17,55.500000,55.500000,53.419998,53.860001,53.860001,396200
2006-03-20,53.860001,53.860001,50.049999,50.090000,50.090000,863500
2006-03-21,50.259998,52.349998,50.200001,52.000000,52.000000,360400
2006-03-22,52.950001,54.849998,52.950001,54.799999,54.799999,579300
2006-03-23,55.000000,55.099998,53.000000,53.880001,53.880001,505500
2006-03-24,54.000000,54.849998,53.610001,54.509998,54.509998,277000
2006-03-27,54.250000,54.450001,53.299999,54.090000,54.090000,220900
2006-03-28,54.099998,54.099998,52.950001,53.200001,53.200001,175600
2006-03-29,53.450001,54.450001,53.000000,53.930000,53.930000,148000
2006-03-30,54.029999,55.500000,53.849998,55.410000,55.410000,209400
2006-03-31,55.200001,56.500000,54.599998,55.389999,55.389999,770400
2006-04-03,55.560001,57.490002,55.200001,56.980000,56.980000,370100
2006-04-04,57.150002,57.470001,56.400002,57.000000,57.000000,167400
2006-04-05,57.000000,57.200001,56.029999,57.150002,57.150002,99300
2006-04-06,57.599998,58.000000,55.480000,55.500000,55.500000,301700
2006-04-07,55.450001,55.500000,54.400002,54.650002,54.650002,221100
2006-04-10,54.400002,55.599998,53.450001,53.730000,53.730000,338100
2006-04-11,53.740002,55.000000,53.119999,54.599998,54.599998,359400
2006-04-12,54.500000,55.189999,53.820000,54.049999,54.049999,212800
2006-04-13,54.009998,54.020000,52.709999,53.020000,53.020000,148100
2006-04-17,52.799999,54.259998,52.750000,54.070000,54.070000,99700
2006-04-18,53.950001,54.290001,53.750000,53.919998,53.919998,104200
2006-04-19,54.000000,54.400002,53.799999,54.000000,54.000000,150500
2006-04-20,54.000000,54.000000,53.000000,53.160000,53.160000,99400
2006-04-21,53.750000,53.900002,53.000000,53.400002,53.400002,119100
2006-04-24,53.250000,53.389999,52.930000,53.310001,53.310001,166900
2006-04-25,53.060001,53.060001,51.250000,52.150002,52.150002,315500
2006-04-26,52.150002,52.419998,50.990002,51.099998,51.099998,166200
2006-04-27,49.000000,50.799999,48.299999,50.779999,50.779999,813000
2006-04-28,50.299999,52.480000,50.110001,52.189999,52.189999,159600
2006-05-01,52.000000,52.160000,51.400002,51.650002,51.650002,154900
2006-05-02,53.000000,55.450001,52.509998,54.560001,54.560001,680100
2006-05-03,54.549999,55.200001,54.540001,55.009998,55.009998,204800
2006-05-04,55.259998,56.189999,54.900002,55.610001,55.610001,194200
2006-05-05,55.500000,57.000000,55.400002,56.900002,56.900002,163800
