Date,Open,High,Low,Close,Adj Close,Volume
1980-01-02,9.122288,9.183925,8.999014,9.029832,2.648871,323200
1980-01-03,9.029832,9.122288,8.844921,9.060651,2.657911,362200
1980-01-04,9.060651,9.153107,8.875740,8.937377,2.621751,348800
1980-01-07,8.968195,9.060651,8.968195,8.999014,2.639830,212500
1980-01-08,8.999014,9.245563,8.937377,9.245563,2.712155,738500
1980-01-09,9.245563,9.461292,9.245563,9.307199,2.730236,1030200
1980-01-10,9.307199,9.399654,9.214744,9.368836,2.748318,775100
1980-01-11,9.368836,9.522929,9.368836,9.522929,2.793518,571400
1980-01-14,9.522929,9.707840,9.430473,9.677022,2.838723,910100
1980-01-15,9.738659,10.262574,9.738659,10.262574,3.010491,1961000
1980-01-16,10.570760,10.755671,10.570760,10.601578,3.109937,2196700
1980-01-17,10.601578,10.632397,10.385848,10.447485,3.064735,1043200
1980-01-18,10.385848,10.385848,10.046844,10.200937,2.992412,668800
1980-01-21,10.200937,10.355030,10.108481,10.355030,3.037614,835100
1980-01-22,10.355030,10.416667,9.954389,10.016026,2.938169,872800
1980-01-23,10.016026,10.016026,9.831115,9.985208,2.929127,461500
1980-01-24,9.985208,10.108481,9.954389,9.985208,2.929127,1011100
1980-01-25,9.923570,9.923570,9.738659,9.831115,2.883925,635500
1980-01-28,9.831115,9.892752,9.738659,9.861933,2.892964,349600
1980-01-29,9.861933,9.923570,9.584566,9.677022,2.838723,409200
1980-01-30,9.707840,9.800296,9.707840,9.800296,2.874885,234000
1980-01-31,9.800296,9.861933,9.615385,9.646203,2.829681,609600
1980-02-01,9.646203,9.677022,9.522929,9.646203,2.829681,638400
1980-02-04,9.646203,9.738659,9.461292,9.492110,2.784481,386900
1980-02-05,9.461292,9.461292,9.368836,9.399654,2.757358,337000
1980-02-06,9.461292,9.553747,9.461292,9.553747,2.802559,376300
1980-02-07,9.553747,9.615385,9.553747,9.553747,2.802559,357700
1980-02-08,9.553747,10.478304,9.522929,10.478304,3.073775,851300
1980-02-11,10.478304,10.509122,10.231755,10.231755,3.001451,1235400
1980-02-12,10.293392,10.694034,10.293392,10.694034,3.137060,1081300
1980-02-13,10.694034,10.940582,10.663215,10.755671,3.155139,1089400
1980-02-14,10.755671,10.786489,10.539941,10.570760,3.100897,302100
1980-02-15,10.570760,10.601578,10.416667,10.570760,3.100897,396200
1980-02-19,10.509122,10.509122,10.355030,10.416667,3.099064,506500
1980-02-20,10.416667,10.478304,10.324211,10.355030,3.080726,457100
1980-02-21,10.355030,10.385848,10.231755,10.231755,3.044051,253500
1980-02-22,10.046844,10.046844,9.831115,9.923570,2.952361,356100
1980-02-25,9.923570,10.170118,9.738659,9.769477,2.906518,277400
1980-02-26,9.769477,9.923570,9.738659,9.892752,2.943193,617700
1980-02-27,9.892752,10.046844,9.769477,9.831115,2.924856,283900
1980-02-28,9.831115,9.892752,9.800296,9.861933,2.934025,119600
1980-02-29,9.861933,10.016026,9.831115,10.016026,2.979869,408800
1980-03-03,10.016026,10.077662,9.892752,9.892752,2.943193,260800
1980-03-04,9.892752,9.923570,9.800296,9.861933,2.934025,313500
1980-03-05,9.861933,9.923570,9.430473,9.430473,2.805661,467600
1980-03-06,9.430473,9.553747,9.276381,9.276381,2.759817,483800
1980-03-07,9.245563,9.245563,9.029832,9.122288,2.713972,431100
1980-03-10,9.091470,9.091470,8.937377,9.060651,2.695635,533700
1980-03-11,9.153107,9.338017,9.153107,9.307199,2.768986,413700
1980-03-12,9.307199,9.399654,9.029832,9.153107,2.723142,176400
1980-03-13,9.153107,9.153107,8.937377,8.937377,2.658959,825800
1980-03-14,8.937377,8.999014,8.721647,8.875740,2.640624,283500
1980-03-17,8.875740,8.875740,8.536736,8.567554,2.548935,729200
